forecast_date,target,target_end_date,location,type,quantile,value
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,53,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,17,quantile,0.01,5.7
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,06,quantile,0.01,2.7
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,04,quantile,0.01,37.9
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,25,quantile,0.01,44.1
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,55,quantile,0.01,5.2
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,48,quantile,0.01,10.9
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,31,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,49,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,41,quantile,0.01,0.6
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,12,quantile,0.01,5.1
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,36,quantile,0.01,87.5
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,44,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,13,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,33,quantile,0.01,4.2
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,37,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,34,quantile,0.01,31.1
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,08,quantile,0.01,76
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,24,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,32,quantile,0.01,10.7
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,47,quantile,0.01,4.6
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,15,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,18,quantile,0.01,1
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,21,quantile,0.01,11.5
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,27,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,40,quantile,0.01,4.5
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,42,quantile,0.01,50.7
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,45,quantile,0.01,0.3
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,11,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,20,quantile,0.01,0.6
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,29,quantile,0.01,11.1
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,50,quantile,0.01,0.2
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,51,quantile,0.01,1.7
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,09,quantile,0.01,14.7
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,19,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,22,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,39,quantile,0.01,12
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,26,quantile,0.01,36.3
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,46,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,05,quantile,0.01,0.4
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,10,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,28,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,35,quantile,0.01,11
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,38,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,56,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,02,quantile,0.01,0
2022-04-25,1 wk ahead inc flu hosp,2022-04-30,23,quantile,0.01,1.4
