forecast_date,target,target_end_date,location,type,quantile,value
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,53,quantile,0.01,1.5
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,17,quantile,0.01,33.2
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,06,quantile,0.01,7.1
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,04,quantile,0.01,37.2
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,25,quantile,0.01,5.5
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,55,quantile,0.01,1.3
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,48,quantile,0.01,3.7
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,31,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,49,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,41,quantile,0.01,0.2
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,12,quantile,0.01,42.7
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,36,quantile,0.01,20.2
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,44,quantile,0.01,0.5
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,13,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,33,quantile,0.01,1.7
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,37,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,34,quantile,0.01,15.5
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,08,quantile,0.01,92.6
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,24,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,32,quantile,0.01,24.7
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,47,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,15,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,18,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,21,quantile,0.01,3.1
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,27,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,40,quantile,0.01,1.3
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,42,quantile,0.01,31.6
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,45,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,11,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,20,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,29,quantile,0.01,6.1
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,50,quantile,0.01,0.3
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,51,quantile,0.01,1.1
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,09,quantile,0.01,32.5
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,19,quantile,0.01,0.8
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,22,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,39,quantile,0.01,0.9
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,26,quantile,0.01,82.3
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,46,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,05,quantile,0.01,0.7
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,10,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,28,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,35,quantile,0.01,3
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,38,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,56,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,02,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,23,quantile,0.01,8.9
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,01,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,16,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,30,quantile,0.01,2.4
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,72,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,78,quantile,0.01,0
2022-05-09,1 wk ahead inc flu hosp,2022-05-14,54,quantile,0.01,0.9
2022-05-09,2 wk ahead inc flu hosp,2022-05-21,53,quantile,0.01,4.7
2022-05-09,2 wk ahead inc flu hosp,2022-05-21,17,quantile,0.01,42.3
