forecast_date,target,target_end_date,location,type,quantile,value
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,53,quantile,0.01,112.1
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,17,quantile,0.01,818.2
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,06,quantile,0.01,1049.4
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,04,quantile,0.01,695.3
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,25,quantile,0.01,1486.8
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,55,quantile,0.01,363.8
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,48,quantile,0.01,1727.5
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,31,quantile,0.01,489.2
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,49,quantile,0.01,524.3
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,41,quantile,0.01,526.8
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,12,quantile,0.01,0
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,36,quantile,0.01,1705.9
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,44,quantile,0.01,233.4
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,13,quantile,0.01,1567.2
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,33,quantile,0.01,86.6
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,37,quantile,0.01,2375.1
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,34,quantile,0.01,1431.4
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,08,quantile,0.01,1418.6
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,24,quantile,0.01,231.7
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,32,quantile,0.01,196.7
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,47,quantile,0.01,194.5
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,15,quantile,0.01,55.3
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,18,quantile,0.01,191.3
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,21,quantile,0.01,542.9
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,27,quantile,0.01,213.9
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,40,quantile,0.01,424.1
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,42,quantile,0.01,1189.6
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,45,quantile,0.01,358.3
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,11,quantile,0.01,138.3
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,20,quantile,0.01,378.6
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,29,quantile,0.01,51.3
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,50,quantile,0.01,225.7
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,51,quantile,0.01,2582.3
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,09,quantile,0.01,253.3
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,19,quantile,0.01,91.7
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,22,quantile,0.01,8.7
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,39,quantile,0.01,191.1
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,26,quantile,0.01,288.7
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,46,quantile,0.01,178.6
2021-12-23,1 wk ahead inc flu hosp,2021-12-28,05,quantile,0.01,116.1
