forecast_date,target,target_end_date,location,type,quantile,value
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,53,quantile,0.01,128.2
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,17,quantile,0.01,1094.2
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,06,quantile,0.01,1511.5
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,04,quantile,0.01,744
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,25,quantile,0.01,1781.8
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,55,quantile,0.01,311
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,48,quantile,0.01,3947.7
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,31,quantile,0.01,548.4
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,49,quantile,0.01,1329
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,41,quantile,0.01,1063.5
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,12,quantile,0.01,2030.5
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,36,quantile,0.01,2832
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,44,quantile,0.01,378.1
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,13,quantile,0.01,4673.9
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,33,quantile,0.01,62.8
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,37,quantile,0.01,7144.2
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,34,quantile,0.01,1952.3
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,08,quantile,0.01,2441.8
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,24,quantile,0.01,319.8
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,32,quantile,0.01,165.8
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,47,quantile,0.01,580.8
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,15,quantile,0.01,73
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,18,quantile,0.01,212.5
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,21,quantile,0.01,1018.9
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,27,quantile,0.01,192.3
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,40,quantile,0.01,988.6
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,42,quantile,0.01,1905.3
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,45,quantile,0.01,1601.2
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,11,quantile,0.01,521.4
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,20,quantile,0.01,601.9
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,29,quantile,0.01,176.2
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,50,quantile,0.01,253.2
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,51,quantile,0.01,6699
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,09,quantile,0.01,343.4
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,19,quantile,0.01,111.3
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,22,quantile,0.01,6673.9
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,39,quantile,0.01,322.5
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,26,quantile,0.01,387.2
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,46,quantile,0.01,467.9
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,05,quantile,0.01,462.8
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,10,quantile,0.01,66
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,28,quantile,0.01,1978.2
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,35,quantile,0.01,1110.9
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,38,quantile,0.01,115.6
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,56,quantile,0.01,236.4
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,02,quantile,0.01,532.7
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,23,quantile,0.01,408.7
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,01,quantile,0.01,3651
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,16,quantile,0.01,85.7
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,30,quantile,0.01,325.5
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,72,quantile,0.01,192.8
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,78,quantile,0.01,5.3
2022-01-07,1 wk ahead inc flu hosp,2022-01-12,54,quantile,0.01,665.5
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,53,quantile,0.01,169.6
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,17,quantile,0.01,1499.4
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,06,quantile,0.01,1631.1
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,04,quantile,0.01,747
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,25,quantile,0.01,1740.4
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,55,quantile,0.01,302.2
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,48,quantile,0.01,3200.3
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,31,quantile,0.01,503.6
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,49,quantile,0.01,1413.4
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,41,quantile,0.01,1076.9
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,12,quantile,0.01,2040.9
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,36,quantile,0.01,3148.2
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,44,quantile,0.01,320.1
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,13,quantile,0.01,4096.3
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,33,quantile,0.01,50.2
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,37,quantile,0.01,6598.2
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,34,quantile,0.01,2141.3
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,08,quantile,0.01,2721.8
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,24,quantile,0.01,348
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,32,quantile,0.01,199.8
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,47,quantile,0.01,656.4
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,15,quantile,0.01,95.4
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,18,quantile,0.01,196.3
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,21,quantile,0.01,1010.2
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,27,quantile,0.01,200
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,40,quantile,0.01,1026.8
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,42,quantile,0.01,1829.9
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,45,quantile,0.01,1350.9
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,11,quantile,0.01,421.9
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,20,quantile,0.01,847
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,29,quantile,0.01,222.9
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,50,quantile,0.01,244
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,51,quantile,0.01,6562
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,09,quantile,0.01,369.4
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,19,quantile,0.01,114.3
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,22,quantile,0.01,6233.3
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,39,quantile,0.01,374.2
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,26,quantile,0.01,429.5
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,46,quantile,0.01,377.3
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,05,quantile,0.01,527.6
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,10,quantile,0.01,81.8
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,28,quantile,0.01,1351.3
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,35,quantile,0.01,1316.5
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,38,quantile,0.01,176.6
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,56,quantile,0.01,243.9
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,02,quantile,0.01,444.4
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,23,quantile,0.01,439.9
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,01,quantile,0.01,2949.7
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,16,quantile,0.01,106.3
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,30,quantile,0.01,298.2
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,72,quantile,0.01,213.4
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,78,quantile,0.01,11.2
2022-01-07,2 wk ahead inc flu hosp,2022-01-19,54,quantile,0.01,871.8
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,53,quantile,0.01,189.2
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,17,quantile,0.01,1153.7
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,06,quantile,0.01,1796.1
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,04,quantile,0.01,753.4
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,25,quantile,0.01,2195.3
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,55,quantile,0.01,303.5
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,48,quantile,0.01,2595.5
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,31,quantile,0.01,491.5
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,49,quantile,0.01,1327.7
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,41,quantile,0.01,1256.2
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,12,quantile,0.01,2047.8
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,36,quantile,0.01,3333.8
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,44,quantile,0.01,231.2
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,13,quantile,0.01,3192.3
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,33,quantile,0.01,60.7
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,37,quantile,0.01,4726.5
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,34,quantile,0.01,2056.9
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,08,quantile,0.01,2386.9
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,24,quantile,0.01,327.4
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,32,quantile,0.01,249.5
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,47,quantile,0.01,452.4
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,15,quantile,0.01,81.6
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,18,quantile,0.01,229
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,21,quantile,0.01,716.7
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,27,quantile,0.01,197
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,40,quantile,0.01,832.1
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,42,quantile,0.01,1980.5
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,45,quantile,0.01,1341.2
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,11,quantile,0.01,432.9
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,20,quantile,0.01,699.2
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,29,quantile,0.01,232.5
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,50,quantile,0.01,152.9
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,51,quantile,0.01,5995.5
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,09,quantile,0.01,369.7
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,19,quantile,0.01,123.2
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,22,quantile,0.01,4988.1
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,39,quantile,0.01,429
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,26,quantile,0.01,419.1
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,46,quantile,0.01,346.5
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,05,quantile,0.01,506.9
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,10,quantile,0.01,68.5
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,28,quantile,0.01,1133.3
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,35,quantile,0.01,1294.7
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,38,quantile,0.01,150
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,56,quantile,0.01,263.5
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,02,quantile,0.01,349.5
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,23,quantile,0.01,426.3
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,01,quantile,0.01,2217
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,16,quantile,0.01,128.3
2022-01-07,3 wk ahead inc flu hosp,2022-01-26,30,quantile,0.01,262.5
