forecast_date,target,target_end_date,location,type,quantile,value
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,53,quantile,0.01,126.6
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,17,quantile,0.01,182.8
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,06,quantile,0.01,662.3
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,04,quantile,0.01,49.3
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,25,quantile,0.01,261.1
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,55,quantile,0.01,70.7
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,48,quantile,0.01,669
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,31,quantile,0.01,32.4
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,49,quantile,0.01,3.7
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,41,quantile,0.01,151
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,12,quantile,0.01,568.1
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,36,quantile,0.01,478.2
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,44,quantile,0.01,21.3
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,13,quantile,0.01,5.4
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,33,quantile,0.01,53.8
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,37,quantile,0.01,120.6
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,34,quantile,0.01,227.1
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,08,quantile,0.01,172.8
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,24,quantile,0.01,106.7
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,32,quantile,0.01,71.7
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,47,quantile,0.01,112.1
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,15,quantile,0.01,1.3
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,18,quantile,0.01,304
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,21,quantile,0.01,61.5
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,27,quantile,0.01,69.3
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,40,quantile,0.01,156
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,42,quantile,0.01,292.1
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,45,quantile,0.01,41.3
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,11,quantile,0.01,4.9
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,20,quantile,0.01,77.2
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,29,quantile,0.01,268.5
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,50,quantile,0.01,17.5
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,51,quantile,0.01,110.4
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,09,quantile,0.01,79.1
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,19,quantile,0.01,103.6
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,22,quantile,0.01,44.9
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,39,quantile,0.01,208.4
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,26,quantile,0.01,387.9
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,46,quantile,0.01,30.5
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,05,quantile,0.01,72.2
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,10,quantile,0.01,6.9
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,28,quantile,0.01,10.3
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,35,quantile,0.01,76.7
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,38,quantile,0.01,27.9
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,56,quantile,0.01,12.4
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,02,quantile,0.01,17.8
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,23,quantile,0.01,103.4
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,01,quantile,0.01,46
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,16,quantile,0.01,70
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,30,quantile,0.01,20.6
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,72,quantile,0.01,25.5
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,78,quantile,0.01,0
2022-12-19,1 wk ahead inc flu hosp,2022-12-24,54,quantile,0.01,70.6
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,53,quantile,0.01,103.9
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,17,quantile,0.01,191.5
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,06,quantile,0.01,454.4
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,04,quantile,0.01,192
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,25,quantile,0.01,241.4
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,55,quantile,0.01,150.2
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,48,quantile,0.01,468.4
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,31,quantile,0.01,50.5
2022-12-19,2 wk ahead inc flu hosp,2022-12-31,49,quantile,0.01,16.8
