forecast_date,target,target_end_date,location,type,quantile,value
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,53,quantile,0.01,151.4
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,17,quantile,0.01,1927.4
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,06,quantile,0.01,1569.1
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,04,quantile,0.01,1103.2
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,25,quantile,0.01,1533.5
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,55,quantile,0.01,226.8
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,48,quantile,0.01,2849.6
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,31,quantile,0.01,548.5
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,49,quantile,0.01,946.6
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,41,quantile,0.01,846.5
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,12,quantile,0.01,28.2
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,36,quantile,0.01,786.1
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,44,quantile,0.01,229.1
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,13,quantile,0.01,2994.3
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,33,quantile,0.01,71.1
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,37,quantile,0.01,361
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,34,quantile,0.01,2002.7
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,08,quantile,0.01,723.1
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,24,quantile,0.01,397.5
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,32,quantile,0.01,326.2
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,47,quantile,0.01,273.9
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,15,quantile,0.01,47.3
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,18,quantile,0.01,131.8
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,21,quantile,0.01,539.8
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,27,quantile,0.01,374.6
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,40,quantile,0.01,439.7
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,42,quantile,0.01,2886.5
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,45,quantile,0.01,224.9
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,11,quantile,0.01,0
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,20,quantile,0.01,700.9
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,29,quantile,0.01,324.5
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,50,quantile,0.01,91.1
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,51,quantile,0.01,4495.7
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,09,quantile,0.01,276.2
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,19,quantile,0.01,71.2
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,22,quantile,0.01,0
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,39,quantile,0.01,521.6
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,26,quantile,0.01,775.2
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,46,quantile,0.01,227.8
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,05,quantile,0.01,303.2
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,10,quantile,0.01,92.7
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,28,quantile,0.01,600
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,35,quantile,0.01,892.6
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,38,quantile,0.01,34.1
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,56,quantile,0.01,248.5
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,02,quantile,0.01,459.8
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,23,quantile,0.01,57.8
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,01,quantile,0.01,0
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,16,quantile,0.01,26.2
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,30,quantile,0.01,18.1
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,72,quantile,0.01,275.7
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,78,quantile,0.01,4.2
2022-01-21,1 wk ahead inc flu hosp,2022-01-26,54,quantile,0.01,255.1
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,53,quantile,0.01,126.7
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,17,quantile,0.01,1008.8
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,06,quantile,0.01,1655.2
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,04,quantile,0.01,809.8
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,25,quantile,0.01,1174.5
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,55,quantile,0.01,198.3
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,48,quantile,0.01,1729
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,31,quantile,0.01,426.2
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,49,quantile,0.01,727.8
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,41,quantile,0.01,679.2
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,12,quantile,0.01,28.2
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,36,quantile,0.01,523.4
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,44,quantile,0.01,201.7
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,13,quantile,0.01,2766.2
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,33,quantile,0.01,80.2
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,37,quantile,0.01,328.6
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,34,quantile,0.01,1743
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,08,quantile,0.01,464.3
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,24,quantile,0.01,260.8
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,32,quantile,0.01,343.2
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,47,quantile,0.01,175.4
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,15,quantile,0.01,33.6
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,18,quantile,0.01,91.9
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,21,quantile,0.01,314.2
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,27,quantile,0.01,224.1
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,40,quantile,0.01,179.7
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,42,quantile,0.01,2552.4
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,45,quantile,0.01,153.3
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,11,quantile,0.01,288.6
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,20,quantile,0.01,310.7
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,29,quantile,0.01,202.6
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,50,quantile,0.01,38
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,51,quantile,0.01,1956.9
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,09,quantile,0.01,171.9
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,19,quantile,0.01,64.4
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,22,quantile,0.01,4.2
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,39,quantile,0.01,402.9
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,26,quantile,0.01,623.6
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,46,quantile,0.01,188.3
2022-01-21,2 wk ahead inc flu hosp,2022-02-02,05,quantile,0.01,181.5
